Time (s),Power (dBm),Percentage (%)
0.086140633,-47,100
0.586277962,-49,100
1.086101532,-49,100
1.586414814,-49,100
2.086340427,-49,100
2.586373806,-51,98
3.086270809,-51,98
3.586405754,-59,82
4.086218357,-53,94
4.586418152,-53,94
5.086222649,-55,90
5.586319447,-57,86
6.086234570,-51,98
6.586394787,-45,100
7.086131573,-45,100
7.586346150,-43,100
8.086008072,-47,100
8.586173535,-45,100
9.085979462,-51,98
9.586139679,-62,76
10.086013794,-63,74
10.586189270,-67,66
11.086074829,-53,94
11.586392403,-57,86
12.086023331,-60,80
12.586309910,-53,94
13.086123467,-53,94
13.586109162,-53,94
14.086121082,-51,98
14.586274624,-51,98
15.086252689,-49,100
15.586354256,-45,100
16.086080551,-47,100
16.586329460,-57,86
17.086206913,-65,70
17.586268902,-62,76
18.086178303,-53,94
18.586215973,-49,100
19.086006165,-57,86
19.586168289,-53,94
20.086015224,-55,90
20.586161137,-55,90
21.085983276,-53,94
21.586129189,-55,90
22.086011887,-55,90
22.586336613,-57,86
23.086144924,-57,86
23.586333752,-62,76
24.086138725,-45,100
24.586441517,-59,82
25.086315632,-55,90
25.586415768,-59,82
26.086294651,-58,84
26.586426735,-59,82
27.086232662,-57,86
27.586421490,-59,82
28.086041927,-64,72
28.586381436,-51,98
29.086086273,-51,98
29.586214543,-49,100
30.086053371,-51,98
30.586222172,-49,100
31.086081982,-62,76
31.586225033,-57,86
32.085998058,-55,90
32.586160660,-53,94
33.086012363,-57,86
33.586304188,-53,94
34.086125851,-53,94
34.586143971,-53,94
35.086115360,-53,94
35.586285114,-53,94
36.086089611,-53,94
36.586227417,-62,76
37.086101532,-64,72
37.586201668,-64,72
38.086044312,-53,94
38.586202145,-49,100
39.086039543,-45,100
39.586275101,-53,94
40.086055279,-53,94
40.586206436,-51,98
41.086063385,-57,86
41.586206436,-55,90
42.086042404,-55,90
42.586191178,-55,90
43.086009026,-51,98
43.586292267,-59,82
44.086115360,-49,100
44.586257935,-55,90
45.085973740,-63,74
45.586238861,-57,86
46.086115360,-53,94
46.586214066,-62,76
47.086051941,-67,66
47.586381436,-65,70
48.086223125,-49,100
48.586317539,-59,82
49.086169720,-49,100
49.586340904,-59,82
50.086082935,-47,100
50.586160183,-53,94
51.085992813,-61,78
51.586138249,-51,98
52.085957050,-69,62
52.586101532,-53,94
53.085943699,-53,94
53.586101532,-53,94
54.085917950,-59,82
54.586236477,-60,80
55.086081505,-51,98
55.586109638,-47,100
56.086035252,-45,100
56.586276531,-55,90
57.086118221,-62,76
57.586176396,-51,98
58.086129665,-60,80
58.586259365,-53,94
59.086011410,-57,86
59.586263180,-57,86
60.086069107,-59,82
60.586107254,-60,80
61.085970879,-62,76
61.586071015,-57,86
62.085893631,-51,98
62.586033821,-55,90
63.085900307,-55,90
63.586059570,-53,94
64.085873604,-57,86
64.586160183,-51,98
65.086039066,-51,98
65.586030960,-53,94
66.085948467,-55,90
66.586058617,-47,100
67.086040020,-69,62
67.586176872,-45,100
68.085861683,-47,100
68.586187363,-47,100
69.086034298,-61,78
69.586006165,-57,86
70.085988522,-58,84
70.586108685,-51,98
71.085896969,-60,80
71.586033821,-60,80
72.085858345,-62,76
72.585996151,-64,72
73.085816860,-59,82
73.585972309,-53,94
74.085792542,-55,90
74.586067200,-53,94
75.085924149,-57,86
75.586122990,-61,78
76.085833073,-57,86
76.586124897,-63,74
77.086087704,-60,80
77.586183548,-55,90
78.086030483,-57,86
78.586195946,-51,98
79.086005688,-55,90
79.586193562,-62,76
80.085991859,-69,62
80.586113930,-71,58
81.085803509,-53,94
81.586015701,-57,86
82.085777760,-53,94
82.585930824,-59,82
83.085826874,-62,76
83.585958481,-57,86
84.085761070,-53,94
84.586094856,-57,86
85.085890293,-73,54
85.586060524,-60,80
